id,labels,status,x,y,color
2018-388-15/08/2019,,Hit Parked Vehicle,138.5272581,-34.9968695,green
2018-389-15/08/2019,,Right Angle,138.5396825,-34.9354009,yellow
2018-390-15/08/2019,,Rear End,138.5481618,-35.1250021,black
2018-391-15/08/2019,,Rear End,138.5589933,-34.9936107,black
2018-392-15/08/2019,,Head On,138.7213939,-34.9183208,ivory
2018-393-15/08/2019,,Rear End,138.5678556,-34.9181488,black
2018-394-15/08/2019,,Rear End,138.597335,-34.898718,black
2018-395-15/08/2019,,Hit Fixed Object,138.6817896,-34.7017153,blue
2018-396-15/08/2019,,Side Swipe,138.4940618,-35.0895527,cyan
2018-397-15/08/2019,,Right Turn,138.5480846,-34.9682566,gray
2018-398-15/08/2019,,Right Angle,139.4522283,-35.2536585,yellow
2018-399-15/08/2019,,Right Angle,137.7238415,-33.9073742,yellow
2018-400-15/08/2019,,Rear End,138.6585238,-34.8893848,black
2018-401-15/08/2019,,Right Angle,138.6905083,-34.9293345,yellow
2018-402-15/08/2019,,Right Angle,139.0335209,-34.4790178,yellow
2018-403-15/08/2019,,Rear End,138.5927063,-34.9908269,black
2018-404-15/08/2019,,Right Angle,138.5222994,-34.9060092,yellow
2018-405-15/08/2019,,Right Angle,138.7091735,-34.6926444,yellow
2018-406-15/08/2019,,Right Turn,138.6406121,-34.9393458,gray
2018-407-15/08/2019,,Rear End,139.4358458,-35.2346533,black
2018-408-15/08/2019,,Hit Parked Vehicle,138.5914345,-34.9720784,green
2018-409-15/08/2019,,Right Angle,138.5847976,-34.884238,yellow
2018-410-15/08/2019,,Right Angle,138.7331962,-34.9380822,yellow
2018-411-15/08/2019,,Hit Parked Vehicle,138.5020771,-35.1167996,green
2018-412-15/08/2019,,Right Angle,138.8173102,-34.918312,yellow
2018-413-15/08/2019,,Rear End,139.2540833,-35.1000908,black
2018-414-15/08/2019,,Right Angle,138.5527188,-34.9353801,yellow
2018-415-15/08/2019,,Right Turn,138.6969523,-34.7889897,gray
2018-416-15/08/2019,,Side Swipe,138.5988786,-34.8326891,cyan
2018-417-15/08/2019,,Side Swipe,138.5851108,-34.8390127,cyan
2018-418-15/08/2019,,Right Turn,138.6240239,-34.8380606,gray
2018-419-15/08/2019,,Right Angle,138.6818233,-34.8347911,yellow
2018-420-15/08/2019,,Hit Pedestrian,138.5960093,-34.9259649,azure
2018-421-15/08/2019,,Right Angle,138.6859691,-34.8264891,yellow
2018-422-15/08/2019,,Rear End,138.6731154,-34.7048693,black
2018-423-15/08/2019,,Side Swipe,138.5254823,-34.8745769,cyan
2018-424-15/08/2019,,Side Swipe,138.6137378,-34.9394144,cyan
2018-425-15/08/2019,,Right Angle,140.7137086,-34.1828751,yellow
2018-426-15/08/2019,,Hit Parked Vehicle,138.4499517,-35.3086043,green
2018-427-15/08/2019,,Right Angle,138.4895655,-34.8264988,yellow
2018-428-15/08/2019,,Side Swipe,138.6663786,-34.9379726,cyan
2018-429-15/08/2019,,Rear End,138.5751239,-34.9971211,black
2018-430-15/08/2019,,Right Angle,138.6733302,-34.7153943,yellow
2018-431-15/08/2019,,Right Turn,138.6370759,-34.9272019,gray
2018-432-15/08/2019,,Hit Parked Vehicle,140.7834834,-37.8009241,green
2018-433-15/08/2019,,Rear End,138.6194326,-34.7870518,black
2018-434-15/08/2019,,Rear End,138.7023242,-34.851805,black
2018-435-15/08/2019,,Rear End,138.615415,-34.9404092,black
2018-436-15/08/2019,,Rear End,138.5356786,-34.8510603,black
2018-437-15/08/2019,,Right Turn,140.5979554,-34.2819556,gray
2018-438-15/08/2019,,Side Swipe,138.6298059,-34.9214765,cyan
2018-439-15/08/2019,,Rear End,138.5816462,-34.8491561,black
2018-440-15/08/2019,,Hit Pedestrian,138.6265659,-34.9110701,azure
2018-441-15/08/2019,,Rear End,138.5960775,-34.8986954,black
2018-442-15/08/2019,,Hit Parked Vehicle,138.7924533,-35.4975789,green
2018-443-15/08/2019,,Hit Fixed Object,138.6761804,-34.7440218,blue
2018-444-15/08/2019,,Head On,138.809516,-34.8409245,ivory
2018-445-15/08/2019,,Hit Fixed Object,138.6108407,-34.8692482,blue
2018-446-15/08/2019,,Hit Parked Vehicle,138.5636208,-34.8970777,green
2018-447-15/08/2019,,Hit Parked Vehicle,138.5693566,-34.9504704,green
2018-448-15/08/2019,,Hit Fixed Object,138.9265421,-34.7817888,blue
2018-449-15/08/2019,,Side Swipe,138.5977532,-34.8982974,cyan
2018-450-15/08/2019,,Rear End,138.5739372,-34.9801013,black
2018-451-15/08/2019,,Rear End,138.5688943,-34.9237314,black
2018-452-15/08/2019,,Rear End,138.5228,-35.0150688,black
2018-453-15/08/2019,,Rear End,138.5414411,-34.9326022,black
2018-454-15/08/2019,,Side Swipe,138.5563683,-35.0282171,cyan
2018-455-15/08/2019,,Roll Over,140.607925,-35.3014504,pink
2018-456-15/08/2019,,Side Swipe,137.5493882,-32.8442011,cyan
2018-457-15/08/2019,,Right Angle,138.5597448,-34.9488464,yellow
2018-458-15/08/2019,,Right Angle,138.573946,-35.082557,yellow
2018-459-15/08/2019,,Roll Over,137.742583,-34.7505545,pink
2018-460-15/08/2019,,Right Angle,138.5755018,-34.8749316,yellow
2018-461-15/08/2019,,Right Angle,138.6842694,-34.9105984,yellow
2018-462-15/08/2019,,Rear End,138.7459615,-34.5768762,black
2018-463-15/08/2019,,Rear End,138.5804337,-34.9059055,black
2018-464-15/08/2019,,Hit Parked Vehicle,138.6340223,-34.9389271,green
2018-465-15/08/2019,,Rear End,138.7536861,-35.1824403,black
2018-466-15/08/2019,,Right Angle,138.5557133,-34.9763448,yellow
2018-467-15/08/2019,,Roll Over,138.6461774,-34.9071236,pink
2018-468-15/08/2019,,Right Turn,138.60216,-34.9604517,gray
2018-469-15/08/2019,,Right Angle,140.7466369,-34.1747526,yellow
2018-470-15/08/2019,,Hit Fixed Object,138.5914065,-34.9063676,blue
2018-471-15/08/2019,,Hit Fixed Object,138.8184345,-34.5252245,blue
2018-472-15/08/2019,,Other,138.6223184,-35.5202116,orange
2018-473-15/08/2019,,Hit Parked Vehicle,138.6203158,-34.7913011,green
2018-474-15/08/2019,,Rear End,138.5684602,-34.8924491,black
2018-475-15/08/2019,,Side Swipe,138.5953848,-34.9273951,cyan
2018-476-15/08/2019,,Rear End,138.6225025,-35.5523086,black
2018-477-15/08/2019,,Rear End,138.573822,-34.8497446,black
2018-478-15/08/2019,,Hit Parked Vehicle,138.8707101,-35.0912113,green
2018-479-15/08/2019,,Side Swipe,138.5832155,-34.8625784,cyan
2018-480-15/08/2019,,Right Angle,138.5444795,-34.9036389,yellow
2018-481-15/08/2019,,Right Turn,138.5495211,-35.0176151,gray
2018-482-15/08/2019,,Hit Parked Vehicle,138.5787162,-34.9250458,green
2018-483-15/08/2019,,Right Angle,138.5592716,-34.9041117,yellow
2018-484-15/08/2019,,Rear End,138.5937973,-34.9274777,black
2018-485-15/08/2019,,Right Angle,138.0066501,-33.1933672,yellow
2018-486-15/08/2019,,Roll Over,140.9620205,-34.2742522,pink
2018-487-15/08/2019,,Rear End,138.5758464,-34.8822455,black
2018-488-15/08/2019,,Hit Fixed Object,138.5748997,-34.9927991,blue
2018-489-15/08/2019,,Right Angle,138.6732611,-34.7155258,yellow
2018-490-15/08/2019,,Rear End,138.5731903,-34.9796436,black
2018-491-15/08/2019,,Side Swipe,138.5467188,-34.850635,cyan
2018-492-15/08/2019,,Rear End,138.542532,-35.0846069,black
2018-493-15/08/2019,,Side Swipe,138.6004327,-34.9342979,cyan
2018-494-15/08/2019,,Hit Fixed Object,138.5126537,-35.1328887,blue
2018-495-15/08/2019,,Hit Parked Vehicle,138.8902912,-35.2588113,green
2018-496-15/08/2019,,Right Turn,138.582132,-34.8451649,gray
2018-497-15/08/2019,,Head On,138.7494123,-34.4284756,ivory
2018-498-15/08/2019,,Rear End,138.5285542,-34.876633,black
2018-499-15/08/2019,,Rear End,138.6730467,-34.7196383,black
2018-500-15/08/2019,,Side Swipe,138.5202832,-34.9816737,cyan
2018-501-15/08/2019,,Hit Fixed Object,138.5056275,-35.0543257,blue
2018-502-15/08/2019,,Hit Fixed Object,138.5563896,-35.1526723,blue
2018-503-15/08/2019,,Rear End,138.5132155,-34.9139851,black
2018-504-15/08/2019,,Right Angle,138.6267743,-34.85422,yellow
2018-505-15/08/2019,,Side Swipe,138.6424358,-34.9392653,cyan
2018-506-15/08/2019,,Hit Fixed Object,138.557263,-34.8976736,blue
2018-507-15/08/2019,,Rear End,138.4973451,-34.8790724,black
2018-508-15/08/2019,,Rear End,138.5377183,-34.9751617,black
2018-509-15/08/2019,,Rear End,138.6033624,-34.8935257,black
2018-510-15/08/2019,,Hit Parked Vehicle,138.6075447,-34.9749001,green
2018-511-15/08/2019,,Rear End,138.5148385,-34.8410527,black
2018-512-15/08/2019,,Hit Parked Vehicle,138.5562988,-34.8455052,green
2018-513-15/08/2019,,Right Angle,138.6653967,-34.8004218,yellow
2018-514-15/08/2019,,Rear End,138.569062,-35.2857474,black
2018-515-15/08/2019,,Right Angle,139.2754754,-35.13243,yellow
2018-516-15/08/2019,,Hit Fixed Object,138.6646193,-34.8687079,blue
2018-517-15/08/2019,,Side Swipe,138.5435632,-35.0751809,cyan
2018-518-15/08/2019,,Side Swipe,138.6264389,-34.9645587,cyan
2018-519-15/08/2019,,Right Angle,138.6082915,-34.927614,yellow
2018-520-15/08/2019,,Side Swipe,139.0422614,-35.1285902,cyan
2018-521-15/08/2019,,Side Swipe,138.5553672,-34.8938762,cyan
2018-522-15/08/2019,,Right Angle,138.6567719,-34.7371957,yellow
2018-523-15/08/2019,,Hit Parked Vehicle,138.6343869,-34.9150982,green
2018-524-15/08/2019,,Right Angle,139.0852972,-34.5479926,yellow
2018-525-15/08/2019,,Rear End,138.5745593,-34.9885734,black
2018-526-15/08/2019,,Hit Fixed Object,138.8461425,-35.0591948,blue
2018-527-15/08/2019,,Right Angle,138.491164,-34.8740367,yellow
2018-528-15/08/2019,,Right Angle,138.4760774,-35.1471744,yellow
2018-529-15/08/2019,,Hit Parked Vehicle,138.5243819,-35.035748,green
2018-530-15/08/2019,,Rear End,138.6426925,-34.9423986,black
2018-531-15/08/2019,,Hit Parked Vehicle,140.7595363,-37.8244049,green
2018-532-15/08/2019,,Rear End,140.7279099,-34.1720097,black
2018-533-15/08/2019,,Rear End,138.6710127,-34.8449868,black
2018-534-15/08/2019,,Right Angle,135.8647379,-34.7244915,yellow
2018-535-15/08/2019,,Right Angle,138.6789195,-34.6836353,yellow
2018-536-15/08/2019,,Hit Parked Vehicle,138.963808,-34.5212213,green
2018-537-15/08/2019,,Rear End,138.6164169,-35.0167518,black
2018-538-15/08/2019,,Rear End,138.5948732,-34.7624774,black
2018-539-15/08/2019,,Right Angle,138.6180042,-34.8555887,yellow
2018-540-15/08/2019,,Side Swipe,138.5222993,-34.8517625,cyan
2018-541-15/08/2019,,Head On,138.5403056,-34.8812843,ivory
2018-542-15/08/2019,,Roll Over,138.3806053,-30.9892017,pink
2018-543-15/08/2019,,Right Angle,138.549326,-34.8839566,yellow
2018-544-15/08/2019,,Left Road - Out of Control,138.5350568,-35.0756682,brown
2018-545-15/08/2019,,Side Swipe,138.5927063,-34.9908269,cyan
2018-546-15/08/2019,,Hit Fixed Object,138.0228327,-34.0573935,blue
2018-547-15/08/2019,,Side Swipe,138.6146309,-34.9173257,cyan
2018-548-15/08/2019,,Rear End,138.6732994,-34.719594,black
2018-549-15/08/2019,,Roll Over,137.5722705,-34.8543943,pink
2018-550-15/08/2019,,Right Angle,138.6312187,-34.7559386,yellow
2018-551-15/08/2019,,Right Angle,138.6387973,-34.9210225,yellow
2018-552-15/08/2019,,Side Swipe,140.7914005,-37.8991833,cyan
2018-553-15/08/2019,,Right Turn,138.6759761,-34.7351635,gray
2018-554-15/08/2019,,Side Swipe,138.3020674,-34.3805465,cyan
2018-555-15/08/2019,,Hit Fixed Object,138.5559419,-34.9631461,blue
2018-556-15/08/2019,,Roll Over,138.66739,-34.8718746,pink
2018-557-15/08/2019,,Rear End,138.6002862,-34.8480169,black
2018-558-15/08/2019,,Rear End,138.5897214,-34.9524624,black
2018-559-15/08/2019,,Right Angle,138.5429414,-35.2089559,yellow
2018-560-15/08/2019,,Right Angle,138.5040598,-34.9068878,yellow
2018-561-15/08/2019,,Rear End,138.6879421,-34.8314173,black
2018-562-15/08/2019,,Rear End,138.6223021,-34.7767389,black
2018-563-15/08/2019,,Roll Over,138.4752095,-35.2668051,pink
2018-564-15/08/2019,,Right Angle,138.6529808,-34.8287237,yellow
2018-565-15/08/2019,,Rear End,138.6026604,-34.8825489,black
2018-566-15/08/2019,,Side Swipe,138.6034169,-34.8480037,cyan
2018-567-15/08/2019,,Hit Parked Vehicle,138.5825405,-34.8523618,green
2018-568-15/08/2019,,Hit Pedestrian,138.5027709,-34.8451026,azure
2018-569-15/08/2019,,Right Turn,138.4935185,-34.9166812,gray
2018-570-15/08/2019,,Side Swipe,138.5752015,-34.9981292,cyan
2018-571-15/08/2019,,Right Angle,138.6237091,-34.9454768,yellow
2018-572-15/08/2019,,Roll Over,138.5648739,-34.9082091,pink
2018-573-15/08/2019,,Left Road - Out of Control,138.673597,-34.4372242,brown
2018-574-15/08/2019,,Hit Fixed Object,138.5181413,-34.9513679,blue
2018-575-15/08/2019,,Hit Fixed Object,137.8029009,-35.8343447,blue
2018-576-15/08/2019,,Hit Fixed Object,137.241567,-35.9427822,blue
2018-577-15/08/2019,,Right Angle,138.5944213,-34.9359786,yellow
2018-578-15/08/2019,,Rear End,138.600887,-34.8076007,black
2018-579-15/08/2019,,Right Angle,138.6452437,-34.764542,yellow
2018-580-15/08/2019,,Hit Fixed Object,138.5248782,-35.2274514,blue
2018-581-15/08/2019,,Hit Parked Vehicle,138.6107784,-34.9252147,green
2018-582-15/08/2019,,Right Angle,138.571776,-34.8824261,yellow
2018-583-15/08/2019,,Rear End,138.5930673,-34.9158075,black
2018-584-15/08/2019,,Hit Pedestrian,138.5170338,-35.018072,azure
2018-585-15/08/2019,,Roll Over,138.4875219,-34.8234796,pink
2018-586-15/08/2019,,Right Turn,138.6806708,-34.8906395,gray
2018-587-15/08/2019,,Hit Fixed Object,138.5044336,-35.1340421,blue
2018-588-15/08/2019,,Side Swipe,138.641473,-34.9269798,cyan
2018-589-15/08/2019,,Rear End,138.5196618,-35.0772013,black
2018-590-15/08/2019,,Rear End,138.6230484,-34.8819872,black
2018-591-15/08/2019,,Side Swipe,138.5215256,-34.8914941,cyan
2018-592-15/08/2019,,Hit Parked Vehicle,138.6087674,-34.9225265,green
2018-593-15/08/2019,,Hit Fixed Object,138.4745102,-35.1974503,blue
2018-594-15/08/2019,,Rear End,138.5564915,-34.9863978,black
2018-595-15/08/2019,,Rear End,138.4718978,-35.2889276,black
2018-596-15/08/2019,,Hit Fixed Object,138.4939468,-34.8194829,blue
2018-597-15/08/2019,,Rear End,138.6200951,-34.9401754,black
2018-598-15/08/2019,,Head On,138.4946448,-35.2479274,ivory
2018-599-15/08/2019,,Hit Fixed Object,138.4975576,-35.6330815,blue
2018-600-15/08/2019,,Hit Parked Vehicle,138.5412794,-35.0791474,green
2018-601-15/08/2019,,Hit Pedestrian,138.6144939,-34.9293968,azure
2018-602-15/08/2019,,Hit Parked Vehicle,138.5155105,-34.9802695,green
2018-603-15/08/2019,,Hit Parked Vehicle,138.5972286,-34.7442355,green
2018-604-15/08/2019,,Hit Fixed Object,138.5145917,-34.9058434,blue
2018-605-15/08/2019,,Hit Fixed Object,137.9698132,-34.2978255,blue
2018-606-15/08/2019,,Side Swipe,138.7013635,-35.0028325,cyan
2018-607-15/08/2019,,Right Angle,138.5523517,-34.8755102,yellow
2018-608-15/08/2019,,Side Swipe,138.6160858,-34.8871724,cyan
2018-609-15/08/2019,,Right Turn,138.8848236,-34.8236215,gray
2018-610-15/08/2019,,Rear End,138.5965632,-34.7941475,black
2018-611-15/08/2019,,Rear End,138.5942406,-34.8989186,black
2018-612-15/08/2019,,Right Turn,138.5407782,-35.0157949,gray
2018-613-15/08/2019,,Hit Fixed Object,138.7470519,-34.5962498,blue
2018-614-15/08/2019,,Rear End,138.6262914,-34.9624545,black
2018-615-15/08/2019,,Hit Fixed Object,138.6410097,-34.835852,blue
2018-616-15/08/2019,,Side Swipe,138.5740236,-34.7075269,cyan
2018-617-15/08/2019,,Hit Fixed Object,138.687061,-35.0433005,blue
2018-618-15/08/2019,,Hit Fixed Object,138.7008944,-34.7720921,blue
2018-619-15/08/2019,,Left Road - Out of Control,139.120797,-33.7645582,brown
2018-620-15/08/2019,,Hit Fixed Object,139.2863251,-35.1487519,blue
2018-621-15/08/2019,,Right Turn,138.6209232,-35.5503001,gray
2018-622-15/08/2019,,Roll Over,138.671111,-34.9681787,pink
2018-623-15/08/2019,,Rear End,138.6080568,-34.8376496,black
2018-624-15/08/2019,,Right Angle,138.5412778,-35.1880787,yellow
2018-625-15/08/2019,,Rear End,138.5928283,-34.8485031,black
2018-626-15/08/2019,,Right Angle,138.5586579,-34.9204024,yellow
2018-627-15/08/2019,,Hit Parked Vehicle,138.6553029,-34.8528404,green
2018-628-15/08/2019,,Hit Object on Road,138.6409498,-34.963822,khaki
2018-629-15/08/2019,,Rear End,138.5639273,-34.8327099,black
2018-630-15/08/2019,,Rear End,138.6091599,-34.893264,black
2018-631-15/08/2019,,Side Swipe,139.671864,-36.1624879,cyan
2018-632-15/08/2019,,Rear End,138.518072,-34.9847037,black
2018-633-15/08/2019,,Right Angle,138.6174549,-34.8246271,yellow
2018-634-15/08/2019,,Hit Fixed Object,140.0451979,-35.378801,blue
2018-635-15/08/2019,,Hit Pedestrian,138.5955048,-34.9246266,azure
2018-636-15/08/2019,,Rear End,138.5574341,-35.0283281,black
2018-637-15/08/2019,,Rear End,138.4770917,-35.1194592,black
2018-638-15/08/2019,,Rear End,138.5973839,-34.8986646,black
2018-639-15/08/2019,,Rear End,138.6030215,-34.8876172,black
2018-640-15/08/2019,,Side Swipe,138.5938511,-34.9282101,cyan
2018-641-15/08/2019,,Hit Pedestrian,138.6154022,-34.9251409,azure
2018-642-15/08/2019,,Rear End,138.5698947,-34.9253369,black
2018-643-15/08/2019,,Rear End,138.6865748,-34.8149983,black
2018-644-15/08/2019,,Hit Parked Vehicle,138.5156297,-34.9699501,green
2018-645-15/08/2019,,Rear End,138.5934981,-34.9231397,black
2018-646-15/08/2019,,Rear End,138.616582,-34.9411257,black
2018-647-15/08/2019,,Rear End,139.0020585,-35.1154767,black
2018-648-15/08/2019,,Hit Animal,140.6155167,-34.2555395,pink
2018-649-15/08/2019,,Rear End,138.5525687,-35.0174623,black
2018-650-15/08/2019,,Side Swipe,138.5728537,-34.9653687,cyan
2018-651-15/08/2019,,Hit Parked Vehicle,138.5428773,-34.9718018,green
2018-652-15/08/2019,,Rear End,138.6007106,-34.8565129,black
2018-653-15/08/2019,,Side Swipe,138.5991773,-34.8362392,cyan
2018-654-15/08/2019,,Right Angle,138.5352842,-34.873687,yellow
2018-655-15/08/2019,,Rear End,138.6803111,-34.7200674,black
2018-656-15/08/2019,,Hit Fixed Object,138.6426876,-34.8670309,blue
2018-657-15/08/2019,,Rear End,140.8195017,-37.50321,black
2018-658-15/08/2019,,Rear End,138.5994811,-34.9214766,black
2018-659-15/08/2019,,Rear End,138.5496624,-34.8822586,black
2018-660-15/08/2019,,Hit Parked Vehicle,138.6368049,-34.9236567,green
2018-661-15/08/2019,,Hit Parked Vehicle,138.6207115,-34.9403192,green
2018-662-15/08/2019,,Rear End,138.5262746,-34.8399144,black
2018-663-15/08/2019,,Other,140.3142916,-34.2154174,orange
2018-664-15/08/2019,,Rear End,138.5781417,-34.8932656,black
2018-665-15/08/2019,,Right Angle,138.5861562,-34.732045,yellow
2018-666-15/08/2019,,Right Angle,138.6752281,-34.8341552,yellow
2018-667-15/08/2019,,Hit Fixed Object,138.6664144,-34.870736,blue
2018-668-15/08/2019,,Hit Parked Vehicle,138.5922447,-34.8615481,green
2018-669-15/08/2019,,Rear End,138.6500003,-34.7934798,black
2018-670-15/08/2019,,Rear End,138.6755878,-34.7305177,black
2018-671-15/08/2019,,Right Turn,138.5777246,-35.0111424,gray
2018-672-15/08/2019,,Rear End,138.5987557,-34.9119551,black
2018-673-15/08/2019,,Right Turn,138.5483014,-34.8731118,gray
2018-674-15/08/2019,,Right Turn,138.6662078,-34.9005158,gray
2018-675-15/08/2019,,Hit Fixed Object,138.8374305,-35.0748745,blue
2018-676-15/08/2019,,Rear End,138.5758464,-34.8822455,black
2018-677-15/08/2019,,Rear End,138.5787261,-34.9193996,black
2018-678-15/08/2019,,Right Angle,138.6074494,-34.9502002,yellow
2018-679-15/08/2019,,Rear End,138.6369646,-34.8712521,black
2018-680-15/08/2019,,Side Swipe,138.5711673,-34.8751361,cyan
2018-681-15/08/2019,,Hit Fixed Object,138.7135406,-34.7015963,blue
2018-682-15/08/2019,,Rear End,140.4649063,-34.4276471,black
2018-683-15/08/2019,,Hit Fixed Object,138.5065325,-35.1375969,blue
2018-684-15/08/2019,,Hit Fixed Object,138.4966331,-34.8035388,blue
2018-685-15/08/2019,,Hit Fixed Object,138.7262874,-34.5987725,blue
2018-686-15/08/2019,,Side Swipe,138.5985037,-34.9215195,cyan
2018-687-15/08/2019,,Hit Fixed Object,138.8670004,-34.6677845,blue
2018-688-15/08/2019,,Side Swipe,138.5989546,-34.9172068,cyan
2018-689-15/08/2019,,Right Angle,138.5694868,-34.9940915,yellow
2018-690-15/08/2019,,Rear End,138.8552634,-35.0535843,black
2018-691-15/08/2019,,Rear End,138.6753238,-34.7292997,black
2018-692-15/08/2019,,Side Swipe,138.571832,-34.9048508,cyan
2018-693-15/08/2019,,Right Turn,138.5366967,-35.0782066,gray
2018-694-15/08/2019,,Side Swipe,138.5820117,-34.8321403,cyan
2018-695-15/08/2019,,Hit Parked Vehicle,138.6797482,-34.7325645,green
2018-696-15/08/2019,,Rear End,138.5365397,-35.2143842,black
2018-697-15/08/2019,,Hit Pedestrian,138.5964145,-34.9072856,azure
2018-698-15/08/2019,,Side Swipe,138.6880877,-34.8334812,cyan
2018-699-15/08/2019,,Hit Parked Vehicle,138.6247591,-34.9432385,green
2018-700-15/08/2019,,Hit Parked Vehicle,138.6234788,-34.9255744,green
2018-701-15/08/2019,,Rear End,138.6370759,-34.9272019,black
2018-702-15/08/2019,,Rear End,138.5811955,-34.8747279,black
2018-703-15/08/2019,,Rear End,138.6410025,-34.920971,black
