id,pole_nr,color,area,row,status,x,y,labels
382,24,black,T2,T2-22,06-Commissioning,5.607846132,35.52815083,
383,25,black,T2,T2-22,06-Commissioning,5.607844232,35.52821413,
384,26,black,T2,T2-22,06-Commissioning,5.607842032,35.52828713,
385,27,black,T2,T2-22,06-Commissioning,5.607839832,35.52836283,
386,28,black,T2,T2-22,06-Commissioning,5.607837632,35.52843573,
387,29,black,T2,T2-22,06-Commissioning,5.607835732,35.52849883,
388,30,black,T2,T2-22,06-Commissioning,5.607833532,35.52857183,
389,31,black,T2,T2-22,06-Commissioning,5.607831232,35.52864753,
390,32,black,T2,T2-22,06-Commissioning,5.607829032,35.52872043,
391,33,black,T2,T2-22,06-Commissioning,5.607827132,35.52878403,
392,34,black,T2,T2-22,06-Commissioning,5.607824932,35.52885703,
393,35,black,T2,T2-22,06-Commissioning,5.607822632,35.52893263,
394,36,black,T2,T2-22,06-Commissioning,5.607820432,35.52900563,
395,37,black,T2,T2-22,06-Commissioning,5.607818532,35.52906923,
396,38,black,T2,T2-22,06-Commissioning,5.607816332,35.52914223,
397,1,black,T2,T2-23,06-Commissioning,5.608057432,35.52650683,
398,2,black,T2,T2-23,06-Commissioning,5.608055232,35.52657983,
399,3,black,T2,T2-23,06-Commissioning,5.608052932,35.52665543,
400,4,black,T2,T2-23,06-Commissioning,5.608050732,35.52672843,
401,5,black,T2,T2-23,06-Commissioning,5.608048832,35.52679193,
402,6,black,T2,T2-23,06-Commissioning,5.608046632,35.52686493,
403,7,black,T2,T2-23,06-Commissioning,5.608044332,35.52694063,
404,8,black,T2,T2-23,06-Commissioning,5.608042132,35.52701363,
405,9,black,T2,T2-23,06-Commissioning,5.608040232,35.52707713,
406,10,black,T2,T2-23,06-Commissioning,5.608038032,35.52715013,T2
407,11,black,T2,T2-23,06-Commissioning,5.608035732,35.52722573,
408,12,black,T2,T2-23,06-Commissioning,5.608033532,35.52729873,
409,13,black,T2,T2-23,06-Commissioning,5.608031632,35.52736213,
410,14,black,T2,T2-23,06-Commissioning,5.608029432,35.52743513,
411,15,black,T2,T2-23,06-Commissioning,5.608027132,35.52751073,
412,16,black,T2,T2-23,06-Commissioning,5.608024932,35.52758373,
413,17,black,T2,T2-23,06-Commissioning,5.608023032,35.52764723,
414,18,black,T2,T2-23,06-Commissioning,5.608020832,35.52772023,
415,21,black,T2,T2-24,06-Commissioning,5.608014432,35.52793253,
416,22,black,T2,T2-24,06-Commissioning,5.608012232,35.52800553,
417,23,black,T2,T2-24,06-Commissioning,5.608009932,35.52808123,
418,24,black,T2,T2-24,06-Commissioning,5.608007732,35.52815423,
419,25,black,T2,T2-24,06-Commissioning,5.608005832,35.52821753,
420,26,black,T2,T2-24,06-Commissioning,5.608003632,35.52829053,
421,27,black,T2,T2-24,06-Commissioning,5.608001332,35.52836613,
422,28,black,T2,T2-24,06-Commissioning,5.607999132,35.52843913,
423,29,black,T2,T2-24,06-Commissioning,5.607997232,35.52850213,T2
424,30,black,T2,T2-24,06-Commissioning,5.607995132,35.52857503,
425,31,black,T2,T2-24,06-Commissioning,5.607992832,35.52865073,
426,32,black,T2,T2-24,06-Commissioning,5.607990632,35.52872373,
427,33,black,T2,T2-24,06-Commissioning,5.607988732,35.52878733,
428,34,black,T2,T2-24,06-Commissioning,5.607986532,35.52886033,
429,35,black,T2,T2-24,06-Commissioning,5.607984232,35.52893603,
430,36,black,T2,T2-24,06-Commissioning,5.607982032,35.52900893,
431,37,black,T2,T2-24,06-Commissioning,5.607980132,35.52907253,
432,38,black,T2,T2-24,06-Commissioning,5.607977932,35.52914553,
433,1,black,T2,T2-25,06-Commissioning,5.608219032,35.52651013,
434,2,black,T2,T2-25,06-Commissioning,5.608216832,35.52658313,
435,3,black,T2,T2-25,06-Commissioning,5.608214532,35.52665873,
436,4,black,T2,T2-25,06-Commissioning,5.608212332,35.52673173,
437,5,black,T2,T2-25,06-Commissioning,5.608210432,35.52679523,
438,6,black,T2,T2-25,06-Commissioning,5.608208232,35.52686823,
439,7,black,T2,T2-25,06-Commissioning,5.608205932,35.52694393,
440,8,black,T2,T2-25,06-Commissioning,5.608203732,35.52701693,
441,9,black,T2,T2-25,06-Commissioning,5.608201832,35.52708033,
442,10,black,T2,T2-25,06-Commissioning,5.608199632,35.52715333,
443,11,black,T2,T2-25,06-Commissioning,5.608197332,35.52722903,
444,12,black,T2,T2-25,06-Commissioning,5.608195132,35.52730203,
445,13,black,T2,T2-25,06-Commissioning,5.608193232,35.52736543,
446,14,black,T2,T2-25,06-Commissioning,5.608191032,35.52743843,
447,15,black,T2,T2-25,06-Commissioning,5.608188732,35.52751413,
448,16,black,T2,T2-25,06-Commissioning,5.608186532,35.52758713,
449,17,black,T2,T2-25,06-Commissioning,5.608184632,35.52765063,
450,18,black,T2,T2-25,06-Commissioning,5.608182432,35.52772363,
451,21,black,T2,T2-26,06-Commissioning,5.608176032,35.52793593,
452,22,black,T2,T2-26,06-Commissioning,5.608173832,35.52800893,
453,23,black,T2,T2-26,06-Commissioning,5.608171532,35.52808463,
454,24,black,T2,T2-26,06-Commissioning,5.608169332,35.52815753,
455,25,black,T2,T2-26,06-Commissioning,5.608167432,35.52822083,
456,26,black,T2,T2-26,06-Commissioning,5.608165232,35.52829383,
457,27,black,T2,T2-26,06-Commissioning,5.608162932,35.52836943,
458,28,black,T2,T2-26,06-Commissioning,5.608160732,35.52844243,
459,29,black,T2,T2-26,06-Commissioning,5.608158832,35.52850543,
460,30,black,T2,T2-26,06-Commissioning,5.608156632,35.52857833,
461,31,black,T2,T2-26,06-Commissioning,5.608154432,35.52865403,
462,32,black,T2,T2-26,06-Commissioning,5.608152232,35.52872703,
463,33,black,T2,T2-26,06-Commissioning,5.608150232,35.52879073,
464,34,black,T2,T2-26,06-Commissioning,5.608148032,35.52886363,
465,35,black,T2,T2-26,06-Commissioning,5.608145832,35.52893933,
466,36,black,T2,T2-26,06-Commissioning,5.608143632,35.52901233,
467,37,black,T2,T2-26,06-Commissioning,5.608141632,35.52907583,
468,38,black,T2,T2-26,06-Commissioning,5.608139432,35.52914883,
469,1,black,T2,T2-27,06-Commissioning,5.608380632,35.52651343,
470,2,black,T2,T2-27,06-Commissioning,5.608378432,35.52658643,
471,3,black,T2,T2-27,06-Commissioning,5.608376132,35.52666203,
472,4,black,T2,T2-27,06-Commissioning,5.608373932,35.52673503,
473,5,black,T2,T2-27,06-Commissioning,5.608372032,35.52679853,
474,6,black,T2,T2-27,06-Commissioning,5.608369832,35.52687153,
475,7,black,T2,T2-27,06-Commissioning,5.608367532,35.52694723,
476,8,black,T2,T2-27,06-Commissioning,5.608365332,35.52702013,
477,9,black,T2,T2-27,06-Commissioning,5.608363432,35.52708363,
478,10,black,T2,T2-27,06-Commissioning,5.608361232,35.52715663,
479,11,black,T2,T2-27,06-Commissioning,5.608358932,35.52723223,
480,12,black,T2,T2-27,06-Commissioning,5.608356732,35.52730523,
481,13,black,T2,T2-27,06-Commissioning,5.608354832,35.52736883,
482,14,black,T2,T2-27,06-Commissioning,5.608352632,35.52744173,
483,15,black,T2,T2-27,06-Commissioning,5.608350332,35.52751743,
484,16,black,T2,T2-27,06-Commissioning,5.608348132,35.52759043,
485,17,black,T2,T2-27,06-Commissioning,5.608346232,35.52765403,
486,18,black,T2,T2-27,06-Commissioning,5.608344032,35.52772693,
487,21,black,T2,T2-28,06-Commissioning,5.608337632,35.52793933,
488,22,black,T2,T2-28,06-Commissioning,5.608335432,35.52801223,
489,23,black,T2,T2-28,06-Commissioning,5.608333132,35.52808793,
490,24,black,T2,T2-28,06-Commissioning,5.608330932,35.52816093,
491,25,black,T2,T2-28,06-Commissioning,5.608329032,35.52822413,
492,26,black,T2,T2-28,06-Commissioning,5.608326832,35.52829713,
493,27,black,T2,T2-28,06-Commissioning,5.608324532,35.52837283,
494,28,black,T2,T2-28,06-Commissioning,5.608322332,35.52844573,
495,29,black,T2,T2-28,06-Commissioning,5.608320432,35.52850873,
496,30,black,T2,T2-28,06-Commissioning,5.608318232,35.52858173,
497,31,black,T2,T2-28,06-Commissioning,5.608315932,35.52865733,
498,32,black,T2,T2-28,06-Commissioning,5.608313732,35.52873033,
499,33,black,T2,T2-28,06-Commissioning,5.608311832,35.52879403,
500,34,black,T2,T2-28,06-Commissioning,5.608309632,35.52886703,
501,35,black,T2,T2-28,06-Commissioning,5.608307332,35.52894263,
502,36,black,T2,T2-28,06-Commissioning,5.608305132,35.52901563,
503,37,black,T2,T2-28,06-Commissioning,5.608303232,35.52907923,
504,38,black,T2,T2-28,06-Commissioning,5.608301032,35.52915213,
505,1,black,T2,T2-29,06-Commissioning,5.608542232,35.52651673,
506,2,black,T2,T2-29,06-Commissioning,5.608540032,35.52658973,
507,3,black,T2,T2-29,06-Commissioning,5.608537732,35.52666543,
508,4,black,T2,T2-29,06-Commissioning,5.608535532,35.52673833,
509,5,black,T2,T2-29,06-Commissioning,5.608533632,35.52680183,
510,6,black,T2,T2-29,06-Commissioning,5.608531432,35.52687483,
511,7,black,T2,T2-29,06-Commissioning,5.608529132,35.52695053,
512,8,black,T2,T2-29,06-Commissioning,5.608526932,35.52702343,
513,9,black,T2,T2-29,06-Commissioning,5.608525032,35.52708693,
514,10,black,T2,T2-29,06-Commissioning,5.608522832,35.52715993,
515,11,black,T2,T2-29,06-Commissioning,5.608520532,35.52723563,
516,12,black,T2,T2-29,06-Commissioning,5.608518332,35.52730853,
517,13,black,T2,T2-29,06-Commissioning,5.608516432,35.52737213,
518,14,black,T2,T2-29,06-Commissioning,5.608514232,35.52744503,
519,15,black,T2,T2-29,06-Commissioning,5.608511932,35.52752073,
520,16,black,T2,T2-29,06-Commissioning,5.608509732,35.52759373,
521,17,black,T2,T2-29,06-Commissioning,5.608507832,35.52765733,
522,18,black,T2,T2-29,06-Commissioning,5.608505632,35.52773023,
523,21,black,T2,T2-30,06-Commissioning,5.608499232,35.52794263,
524,22,black,T2,T2-30,06-Commissioning,5.608497032,35.52801563,
525,23,black,T2,T2-30,06-Commissioning,5.608494732,35.52809133,
526,24,black,T2,T2-30,06-Commissioning,5.608492532,35.52816423,
527,25,black,T2,T2-30,06-Commissioning,5.608490632,35.52822743,
528,26,black,T2,T2-30,06-Commissioning,5.608488432,35.52830043,
529,27,black,T2,T2-30,06-Commissioning,5.608486132,35.52837613,
530,28,black,T2,T2-30,06-Commissioning,5.608483932,35.52844903,
531,29,black,T2,T2-30,06-Commissioning,5.608482032,35.52851203,
532,30,black,T2,T2-30,06-Commissioning,5.608479832,35.52858503,
533,31,black,T2,T2-30,06-Commissioning,5.608477532,35.52866063,
534,32,black,T2,T2-30,06-Commissioning,5.608475332,35.52873363,
535,33,black,T2,T2-30,06-Commissioning,5.608473432,35.52879733,
536,34,black,T2,T2-30,06-Commissioning,5.608471232,35.52887033,
537,35,black,T2,T2-30,06-Commissioning,5.608468932,35.52894603,
538,36,black,T2,T2-30,06-Commissioning,5.608466732,35.52901893,
539,37,black,T2,T2-30,06-Commissioning,5.608464832,35.52908253,
540,38,black,T2,T2-30,06-Commissioning,5.608462632,35.52915553,
541,1,black,T2,T2-31,06-Commissioning,5.608703732,35.52652003,
542,2,black,T2,T2-31,06-Commissioning,5.608701532,35.52659303,
543,3,black,T2,T2-31,06-Commissioning,5.608699332,35.52666873,
544,4,black,T2,T2-31,06-Commissioning,5.608697132,35.52674173,
545,5,black,T2,T2-31,06-Commissioning,5.608695132,35.52680513,
546,6,black,T2,T2-31,06-Commissioning,5.608692932,35.52687813,
547,7,black,T2,T2-31,06-Commissioning,5.608690732,35.52695383,
548,8,black,T2,T2-31,06-Commissioning,5.608688532,35.52702683,
549,9,black,T2,T2-31,06-Commissioning,5.608686632,35.52709023,
550,10,black,T2,T2-31,06-Commissioning,5.608684432,35.52716323,
551,11,black,T2,T2-31,06-Commissioning,5.608682132,35.52723893,
552,12,black,T2,T2-31,06-Commissioning,5.608679932,35.52731183,
553,13,black,T2,T2-31,06-Commissioning,5.608678032,35.52737543,
554,14,black,T2,T2-31,06-Commissioning,5.608675832,35.52744843,
555,15,black,T2,T2-31,06-Commissioning,5.608673532,35.52752403,
556,16,black,T2,T2-31,06-Commissioning,5.608671332,35.52759703,
557,17,black,T2,T2-31,06-Commissioning,5.608669432,35.52766063,
558,18,black,T2,T2-31,06-Commissioning,5.608667232,35.52773363,
559,21,black,T2,T2-32,06-Commissioning,5.608660832,35.52794593,
560,22,black,T2,T2-32,06-Commissioning,5.608658632,35.52801883,
561,23,black,T2,T2-32,06-Commissioning,5.608656332,35.52809453,
562,24,black,T2,T2-32,06-Commissioning,5.608654132,35.52816753,
563,25,black,T2,T2-32,06-Commissioning,5.608652232,35.52823073,
564,26,black,T2,T2-32,06-Commissioning,5.608650032,35.52830373,
565,27,black,T2,T2-32,06-Commissioning,5.608647732,35.52837943,
566,28,black,T2,T2-32,06-Commissioning,5.608645532,35.52845233,
567,29,black,T2,T2-32,06-Commissioning,5.608643632,35.52851533,
568,30,black,T2,T2-32,06-Commissioning,5.608641432,35.52858833,
569,31,black,T2,T2-32,06-Commissioning,5.608639132,35.52866403,
570,32,black,T2,T2-32,06-Commissioning,5.608636932,35.52873693,
571,33,black,T2,T2-32,06-Commissioning,5.608635032,35.52880063,
572,34,black,T2,T2-32,06-Commissioning,5.608632832,35.52887363,
573,35,black,T2,T2-32,06-Commissioning,5.608630532,35.52894933,
574,36,black,T2,T2-32,06-Commissioning,5.608628332,35.52902233,
575,37,black,T2,T2-32,06-Commissioning,5.608626432,35.52908583,
576,38,black,T2,T2-32,06-Commissioning,5.608624232,35.52915883,
577,1,black,T2,T2-33,06-Commissioning,5.608865332,35.52652333,
578,2,black,T2,T2-33,06-Commissioning,5.608863132,35.52659633,
579,3,black,T2,T2-33,06-Commissioning,5.608860932,35.52667203,
580,4,black,T2,T2-33,06-Commissioning,5.608858732,35.52674503,
581,5,black,T2,T2-33,06-Commissioning,5.608856732,35.52680853,
582,6,black,T2,T2-33,06-Commissioning,5.608854532,35.52688143,
583,7,black,T2,T2-33,06-Commissioning,5.608852332,35.52695713,
584,8,black,T2,T2-33,06-Commissioning,5.608850132,35.52703013,
585,9,black,T2,T2-33,06-Commissioning,5.608848132,35.52709353,
586,10,black,T2,T2-33,06-Commissioning,5.608845932,35.52716653,
587,11,black,T2,T2-33,06-Commissioning,5.608843732,35.52724223,
588,12,black,T2,T2-33,06-Commissioning,5.608841532,35.52731513,
589,13,black,T2,T2-33,06-Commissioning,5.608839532,35.52737873,
590,14,black,T2,T2-33,06-Commissioning,5.608837332,35.52745173,
591,15,black,T2,T2-33,06-Commissioning,5.608835132,35.52752743,
592,16,black,T2,T2-33,06-Commissioning,5.608832932,35.52760043,
593,17,black,T2,T2-33,06-Commissioning,5.608830932,35.52766403,
594,18,black,T2,T2-33,06-Commissioning,5.608828832,35.52773693,
595,21,black,T2,T2-34,06-Commissioning,5.608822432,35.52794923,
596,22,black,T2,T2-34,06-Commissioning,5.608820232,35.52802223,
597,23,black,T2,T2-34,06-Commissioning,5.608817932,35.52809783,
598,24,black,T2,T2-34,06-Commissioning,5.608815732,35.52817083,
599,25,black,T2,T2-34,06-Commissioning,5.608813832,35.52823403,
600,26,black,T2,T2-34,06-Commissioning,5.608811632,35.52830703,
601,27,black,T2,T2-34,06-Commissioning,5.608809332,35.52838273,
602,28,black,T2,T2-34,06-Commissioning,5.608807132,35.52845563,
603,29,black,T2,T2-34,06-Commissioning,5.608805232,35.52851863,
604,30,black,T2,T2-34,06-Commissioning,5.608803032,35.52859163,
605,31,black,T2,T2-34,06-Commissioning,5.608800732,35.52866723,
606,32,black,T2,T2-34,06-Commissioning,5.608798532,35.52874023,
607,33,black,T2,T2-34,06-Commissioning,5.608796632,35.52880403,
608,34,black,T2,T2-34,06-Commissioning,5.608794432,35.52887693,
609,35,black,T2,T2-34,06-Commissioning,5.608792132,35.52895263,
610,36,black,T2,T2-34,06-Commissioning,5.608789932,35.52902563,
611,37,black,T2,T2-34,06-Commissioning,5.608788032,35.52908913,
612,38,black,T2,T2-34,06-Commissioning,5.608785832,35.52916213,
631,1,black,T2,T2-36,06-Commissioning,5.609188532,35.52653003,
632,2,black,T2,T2-36,06-Commissioning,5.609186332,35.52660293,
633,3,black,T2,T2-36,06-Commissioning,5.609184032,35.52667863,
634,4,black,T2,T2-36,06-Commissioning,5.609181832,35.52675163,
635,5,black,T2,T2-36,06-Commissioning,5.609179932,35.52681513,
636,6,black,T2,T2-36,06-Commissioning,5.609177732,35.52688803,
637,7,black,T2,T2-36,06-Commissioning,5.609175432,35.52696373,
638,8,black,T2,T2-36,06-Commissioning,5.609173232,35.52703673,
639,9,black,T2,T2-36,06-Commissioning,5.609171332,35.52710023,
640,10,black,T2,T2-36,06-Commissioning,5.609169132,35.52717313,
641,11,black,T2,T2-36,06-Commissioning,5.609166832,35.52724883,
642,12,black,T2,T2-36,06-Commissioning,5.609164632,35.52732183,
643,13,black,T2,T2-36,06-Commissioning,5.609162732,35.52738533,
644,14,black,T2,T2-36,06-Commissioning,5.609160532,35.52745833,
645,15,black,T2,T2-36,06-Commissioning,5.609158232,35.52753403,
646,16,black,T2,T2-36,06-Commissioning,5.609156032,35.52760703,
647,17,black,T2,T2-36,06-Commissioning,5.609154132,35.52767063,
648,18,black,T2,T2-36,06-Commissioning,5.609151932,35.52774363,
649,21,black,T2,T2-37,06-Commissioning,5.609145532,35.52795593,
650,22,black,T2,T2-37,06-Commissioning,5.609143332,35.52802883,
651,23,black,T2,T2-37,06-Commissioning,5.609141032,35.52810453,
652,24,black,T2,T2-37,06-Commissioning,5.609138832,35.52817753,
653,25,black,T2,T2-37,06-Commissioning,5.609136932,35.52824053,
654,26,black,T2,T2-37,06-Commissioning,5.609134732,35.52831353,
655,27,black,T2,T2-37,06-Commissioning,5.609132532,35.52838923,
656,28,black,T2,T2-37,06-Commissioning,5.609130332,35.52846223,
657,29,black,T2,T2-37,06-Commissioning,5.609128432,35.52852533,
658,30,black,T2,T2-37,06-Commissioning,5.609126232,35.52859823,
659,31,black,T2,T2-37,06-Commissioning,5.609123932,35.52867393,
660,32,black,T2,T2-37,06-Commissioning,5.609121732,35.52874693,
661,33,black,T2,T2-37,06-Commissioning,5.609119832,35.52881063,
662,34,black,T2,T2-37,06-Commissioning,5.609117632,35.52888363,
663,35,black,T2,T2-37,06-Commissioning,5.609115332,35.52895923,
664,36,black,T2,T2-37,06-Commissioning,5.609113132,35.52903223,
665,37,black,T2,T2-37,06-Commissioning,5.609111232,35.52909573,
666,38,black,T2,T2-37,06-Commissioning,5.609109032,35.52916873,
667,1,black,T2,T2-38,06-Commissioning,5.609350132,35.52653333,
668,2,black,T2,T2-38,06-Commissioning,5.609347932,35.52660623,
669,3,black,T2,T2-38,06-Commissioning,5.609345632,35.52668193,
670,4,black,T2,T2-38,06-Commissioning,5.609343432,35.52675493,
671,5,black,T2,T2-38,06-Commissioning,5.609341532,35.52681843,
672,6,black,T2,T2-38,06-Commissioning,5.609339332,35.52689143,
673,7,black,T2,T2-38,06-Commissioning,5.609337032,35.52696703,
674,8,black,T2,T2-38,06-Commissioning,5.609334832,35.52704003,
675,9,black,T2,T2-38,06-Commissioning,5.609332932,35.52710353,
676,10,black,T2,T2-38,06-Commissioning,5.609330732,35.52717653,
677,11,black,T2,T2-38,06-Commissioning,5.609328432,35.52725213,
678,12,black,T2,T2-38,06-Commissioning,5.609326232,35.52732513,
679,13,black,T2,T2-38,06-Commissioning,5.609324332,35.52738863,
680,14,black,T2,T2-38,06-Commissioning,5.609322132,35.52746163,
681,15,black,T2,T2-38,06-Commissioning,5.609319832,35.52753733,
682,16,black,T2,T2-38,06-Commissioning,5.609317632,35.52761033,
683,17,black,T2,T2-38,06-Commissioning,5.609315732,35.52767393,
684,18,black,T2,T2-38,06-Commissioning,5.609313532,35.52774693,
685,21,black,T2,T2-39,06-Commissioning,5.609307132,35.52795913,
686,22,black,T2,T2-39,06-Commissioning,5.609304932,35.52803213,
687,23,black,T2,T2-39,06-Commissioning,5.609302632,35.52810783,
688,24,black,T2,T2-39,06-Commissioning,5.609300432,35.52818073,
689,25,black,T2,T2-39,06-Commissioning,5.609298532,35.52824383,
690,26,black,T2,T2-39,06-Commissioning,5.609296332,35.52831683,
691,27,black,T2,T2-39,06-Commissioning,5.609294132,35.52839253,
692,28,black,T2,T2-39,06-Commissioning,5.609291932,35.52846553,
693,29,black,T2,T2-39,06-Commissioning,5.609289932,35.52852863,
694,30,black,T2,T2-39,06-Commissioning,5.609287732,35.52860163,
695,31,black,T2,T2-39,06-Commissioning,5.609285532,35.52867733,
696,32,black,T2,T2-39,06-Commissioning,5.609283332,35.52875023,
697,33,black,T2,T2-39,06-Commissioning,5.609281332,35.52881393,
698,34,black,T2,T2-39,06-Commissioning,5.609279132,35.52888693,
699,35,black,T2,T2-39,06-Commissioning,5.609276932,35.52896263,
700,36,black,T2,T2-39,06-Commissioning,5.609274732,35.52903553,
701,37,black,T2,T2-39,06-Commissioning,5.609272832,35.52909913,
702,38,black,T2,T2-39,06-Commissioning,5.609270632,35.52917203,
703,1,black,T2,T2-40,06-Commissioning,5.609511732,35.52653663,
704,2,black,T2,T2-40,06-Commissioning,5.609509532,35.52660953,
705,3,black,T2,T2-40,06-Commissioning,5.609507232,35.52668523,
706,4,black,T2,T2-40,06-Commissioning,5.609505032,35.52675823,
707,5,black,T2,T2-40,06-Commissioning,5.609503132,35.52682173,
708,6,black,T2,T2-40,06-Commissioning,5.609500932,35.52689473,
709,7,black,T2,T2-40,06-Commissioning,5.609498632,35.52697033,
